Dataset {
  Sequence {
    String PC_Date (ddmmyy);
    String PC_time (hhmmss);
    Float32 latitude;
    Float32 longitude;
    Float32 calibrated_ATM_xCO2_dry;
    Float32 calibrated_SW_xCO2_dry;
    Float32 ATM_pCO2_wet;
    Float32 SW_pCO2_wet_equil_T;
    Float32 SW_pCO2_wet_SST;
    Float32 SW_fCO2_wet;
  } s;
} s;
---------------------------------------------
s.PC_Date, s.PC_time, s.latitude, s.longitude, s.calibrated_ATM_xCO2_dry, s.calibrated_SW_xCO2_dry, s.ATM_pCO2_wet, s.SW_pCO2_wet_equil_T, s.SW_pCO2_wet_SST, s.SW_fCO2_wet
"260419", "347", 50.5031, -126.5507, NaN, 637.02, NaN, 642.78, 635.39, 632.88
"260419", "547", 50.5022, -126.5384, NaN, 637.41, NaN, 643.17, 637.19, 634.68
"260419", "748", 50.5011, -126.5263, NaN, 638.51, NaN, 644.26, 636.52, 634.01
"260419", "949", 50.5001, -126.5141, NaN, 640.33, NaN, 646.06, 639.04, 636.52
"270419", "134401", 50.5002, -126.4364, NaN, 650.37, NaN, 656.46, 650.66, 648.08
"270419", "134601", 50.5009, -126.4506, NaN, 651.63, NaN, 657.72, 652.01, 649.42
"270419", "134801", 50.5017, -126.4647, NaN, 652.65, NaN, 658.74, 653.1, 650.51
"270419", "135001", 50.5025, -126.4789, NaN, 652.83, NaN, 658.81, 653.52, 650.93
"270419", "135222", 50.5034, -126.4955, NaN, 646.04, NaN, 652.09, 647.11, 644.55
"270419", "135422", 50.5043, -126.5096, NaN, 641.34, NaN, 647.53, 641.93, 639.39
"270419", "135622", 50.5052, -126.5239, NaN, 639.01, NaN, 645.25, 639.14, 636.61
"270419", "135822", 50.506, -126.538, NaN, 642.48, NaN, 648.57, 642.79, 640.24
"270419", "140022", 50.5068, -126.5522, NaN, 647.57, NaN, 653.67, 647.79, 645.22
"270419", "140222", 50.5076, -126.5664, NaN, 650.01, NaN, 656.15, 650.34, 647.77
"270419", "140422", 50.5085, -126.5805, NaN, 648.99, NaN, 655.1, 649.57, 647.0
"270419", "140622", 50.5094, -126.5945, NaN, 647.36, NaN, 653.43, 647.78, 645.21
"270419", "140822", 50.5129, -126.6074, NaN, 648.25, NaN, 654.43, 648.51, 645.94
"270419", "141022", 50.5168, -126.6201, NaN, 646.66, NaN, 652.73, 647.07, 644.51
"270419", "141222", 50.5208, -126.6329, NaN, 643.31, NaN, 649.49, 643.74, 641.19
"270419", "141422", 50.5248, -126.6455, NaN, 642.79, NaN, 649.18, 643.82, 641.27
"270419", "141622", 50.5289, -126.6584, NaN, 641.64, NaN, 647.79, 642.32, 639.78
"270419", "141822", 50.533, -126.6712, NaN, 640.98, NaN, 647.24, 641.81, 639.27
"270419", "142013", 50.5368, -126.683, 415.03, NaN, 418.96, NaN, NaN, NaN
"270419", "142135", 50.5412, -126.6875, 417.1, NaN, 420.74, NaN, NaN, NaN
"270419", "142257", 50.5472, -126.6861, 414.94, NaN, 418.59, NaN, NaN, NaN
"270419", "142920", 50.5756, -126.6917, NaN, 651.68, NaN, 657.47, 651.73, 649.15
"270419", "143121", 50.5829, -126.7006, NaN, 651.56, NaN, 657.6, 652.14, 649.56
"270419", "143321", 50.589, -126.7114, NaN, 649.13, NaN, 654.93, 649.26, 646.69
"270419", "143521", 50.5951, -126.7221, NaN, 641.44, NaN, 647.3, 641.48, 638.94
"270419", "143742", 50.6021, -126.7345, NaN, 634.12, NaN, 640.09, 634.37, 631.86
"270419", "143943", 50.6082, -126.7454, NaN, 633.08, NaN, 639.04, 633.45, 630.94
"270419", "144142", 50.6139, -126.7565, NaN, 633.99, NaN, 640.15, 634.61, 632.1
"270419", "144343", 50.6195, -126.7679, NaN, 628.66, NaN, 634.64, 629.62, 627.12
"270419", "144542", 50.6248, -126.7792, NaN, 626.93, NaN, 632.85, 627.56, 625.07
"270419", "144742", 50.6298, -126.7907, NaN, 620.73, NaN, 627.16, 622.06, 619.59
"270419", "144942", 50.6344, -126.8024, NaN, 597.72, NaN, 603.6, 598.54, 596.17
"270419", "145142", 50.6389, -126.8143, NaN, 569.24, NaN, 574.71, 570.11, 567.85
"270419", "145342", 50.6442, -126.8255, NaN, 560.97, NaN, 566.22, 561.36, 559.14
"270419", "145542", 50.6506, -126.8354, NaN, 558.31, NaN, 563.8, 558.77, 556.56
"270419", "145742", 50.6569, -126.8453, NaN, 556.66, NaN, 562.02, 557.07, 554.87
"270419", "145942", 50.6633, -126.8551, NaN, 556.91, NaN, 562.1, 557.2, 555.0
"270419", "150142", 50.6698, -126.8649, NaN, 558.93, NaN, 564.29, 560.06, 557.85
"270419", "150342", 50.6763, -126.8745, NaN, 558.6, NaN, 564.0, 558.53, 556.33
"270419", "150542", 50.6837, -126.8825, NaN, 558.07, NaN, 563.13, 558.2, 556.0
"270419", "150742", 50.6901, -126.8921, NaN, 552.57, NaN, 557.75, 553.71, 551.52
"270419", "150942", 50.6948, -126.9041, NaN, 540.85, NaN, 546.13, 540.88, 538.74
"270419", "151142", 50.7001, -126.9156, NaN, 535.85, NaN, 541.23, 536.91, 534.79
"270419", "151342", 50.7055, -126.927, NaN, 532.83, NaN, 538.07, 532.96, 530.85
"270419", "151542", 50.7112, -126.9382, NaN, 532.17, NaN, 537.25, 533.14, 531.03
"270419", "151742", 50.7171, -126.949, NaN, 533.08, NaN, 538.65, 533.71, 531.6
"270419", "151942", 50.7229, -126.9599, NaN, 540.26, NaN, 545.54, 540.74, 538.6
"270419", "152142", 50.729, -126.9708, NaN, 552.86, NaN, 558.48, 553.57, 551.38
"270419", "152403", 50.7359, -126.9835, NaN, 558.86, NaN, 564.5, 559.92, 557.71
"270419", "152603", 50.7419, -126.9944, NaN, 560.5, NaN, 566.16, 561.69, 559.47
"20519", "224250", 50.7374, -126.9943, NaN, 447.19, NaN, 450.32, 444.44, 442.7
"20519", "224451", 50.7322, -126.9843, NaN, 452.37, NaN, 455.51, 449.96, 448.19
"20519", "224652", 50.727, -126.9743, NaN, 448.25, NaN, 451.37, 446.09, 444.34
"20519", "224852", 50.7218, -126.9646, NaN, 443.84, NaN, 446.92, 441.37, 439.64
"20519", "225053", 50.7165, -126.9546, NaN, 447.76, NaN, 450.87, 445.71, 443.96
"20519", "225254", 50.7115, -126.9445, NaN, 437.68, NaN, 440.76, 435.44, 433.73
"20519", "225455", 50.7066, -126.9341, NaN, 425.34, NaN, 428.32, 422.94, 421.28
"20519", "225655", 50.7019, -126.9238, NaN, 418.68, NaN, 421.63, 416.5, 414.87
"20519", "225856", 50.697, -126.9133, NaN, 420.34, NaN, 423.32, 418.51, 416.87
"20519", "230057", 50.6922, -126.903, NaN, 419.09, NaN, 422.07, 416.99, 415.35
"20519", "230257", 50.6874, -126.8925, NaN, 421.42, NaN, 424.41, 419.41, 417.77
"20519", "230458", 50.6823, -126.8825, NaN, 425.95, NaN, 428.92, 424.04, 422.38
"20519", "230659", 50.6769, -126.8728, NaN, 430.15, NaN, 433.11, 428.25, 426.58
"20519", "230859", 50.6716, -126.863, NaN, 421.33, NaN, 424.28, 419.12, 417.48
"20519", "231100", 50.6663, -126.8532, NaN, 414.26, NaN, 417.17, 411.52, 409.91
"20519", "231301", 50.661, -126.8436, NaN, 420.26, NaN, 423.2, 417.51, 415.87
"20519", "231502", 50.6557, -126.834, NaN, 434.39, NaN, 437.44, 432.17, 430.48
"20519", "231702", 50.6505, -126.8249, NaN, 440.96, NaN, 444.07, 438.45, 436.73
"20519", "231903", 50.6451, -126.8149, NaN, 449.7, NaN, 452.9, 447.24, 445.48
"20519", "232104", 50.6397, -126.8027, NaN, 468.53, NaN, 471.86, 465.44, 463.61
"20519", "232305", 50.6343, -126.7907, NaN, 490.64, NaN, 494.13, 487.03, 485.11
"20519", "232527", 50.6268, -126.7781, NaN, 520.86, NaN, 524.61, 517.51, 515.48
"20519", "232727", 50.6208, -126.768, NaN, 527.26, NaN, 531.13, 524.4, 522.34
"20519", "232928", 50.615, -126.758, NaN, 527.59, NaN, 531.44, 524.81, 522.74
"20519", "233129", 50.6095, -126.7484, NaN, 528.35, NaN, 532.23, 526.01, 523.94
"20519", "233329", 50.6039, -126.7387, NaN, 548.78, NaN, 552.82, 545.9, 543.75
"20519", "233530", 50.5986, -126.7286, NaN, 561.01, NaN, 565.11, 558.9, 556.71
"20519", "233731", 50.5933, -126.7188, NaN, 543.11, NaN, 547.11, 540.22, 538.09
"20519", "233931", 50.588, -126.709, NaN, 581.93, NaN, 586.24, 578.9, 576.62
"20519", "234132", 50.5827, -126.6988, NaN, 602.88, NaN, 607.35, 600.35, 597.98
"20519", "234333", 50.576, -126.6929, NaN, 616.57, NaN, 621.06, 613.1, 610.68
"20519", "234534", 50.569, -126.6888, NaN, 616.23, NaN, 620.75, 611.98, 609.56
"20519", "234734", 50.562, -126.6857, NaN, 627.0, NaN, 631.56, 625.21, 622.75
"20519", "234935", 50.5545, -126.6872, NaN, 628.61, NaN, 632.8, 624.44, 621.98
"20519", "235136", 50.5469, -126.6893, NaN, 638.72, NaN, 642.96, 635.05, 632.55
"20519", "235337", 50.5393, -126.6877, NaN, 643.31, NaN, 647.88, 642.04, 639.52
"20519", "235537", 50.5352, -126.6771, NaN, 615.48, NaN, 620.03, 613.36, 610.95
"20519", "235738", 50.5317, -126.6653, NaN, 596.88, NaN, 601.29, 593.5, 591.17
"20519", "235939", 50.5281, -126.6536, NaN, 597.65, NaN, 602.06, 594.37, 592.04
"30519", "140", 50.5245, -126.6421, NaN, 608.05, NaN, 612.51, 605.28, 602.9
"30519", "340", 50.521, -126.6305, NaN, 609.76, NaN, 614.22, 606.47, 604.09
"30519", "541", 50.5174, -126.6188, NaN, 611.82, NaN, 616.26, 609.02, 606.62
"30519", "742", 50.5136, -126.6069, NaN, 610.27, NaN, 614.68, 606.86, 604.47
"30519", "1004", 50.5093, -126.594, NaN, 607.36, NaN, 611.64, 604.51, 602.13
"30519", "1204", 50.5059, -126.5822, NaN, 598.37, NaN, 602.52, 595.26, 592.92
"30519", "1405", 50.5048, -126.5698, NaN, 593.87, NaN, 598.01, 591.75, 589.43
"30519", "1606", 50.5042, -126.5569, NaN, 583.75, NaN, 587.85, 581.93, 579.65
"30519", "1758", 50.5038, -126.5454, NaN, NaN, NaN, NaN, NaN, NaN
"30519", "1949", 50.5032, -126.5335, NaN, NaN, NaN, NaN, NaN, NaN
"30519", "2141", 50.5023, -126.5219, NaN, NaN, NaN, NaN, NaN, NaN
"30519", "2333", 50.5014, -126.5101, NaN, NaN, NaN, NaN, NaN, NaN
"30519", "2524", 50.5006, -126.4985, 411.46, NaN, 414.44, NaN, NaN, NaN
"30519", "2646", 50.5, -126.4899, 411.27, NaN, 414.23, NaN, NaN, NaN
"40519", "144524", 50.5007, -126.5205, NaN, 577.66, NaN, 580.89, 574.63, 572.37
"40519", "144725", 50.5021, -126.5352, NaN, 573.04, NaN, 576.12, 569.66, 567.43
"40519", "144925", 50.5033, -126.55, NaN, 571.5, NaN, 574.37, 567.73, 565.51
"40519", "145126", 50.5045, -126.5647, NaN, 575.91, NaN, 578.65, 572.12, 569.88
"40519", "145327", 50.5057, -126.5796, NaN, 581.24, NaN, 583.86, 576.51, 574.25
"40519", "145527", 50.5091, -126.5929, NaN, 592.57, NaN, 595.56, 589.96, 587.65
"40519", "145728", 50.5132, -126.6061, NaN, 600.94, NaN, 604.03, 597.77, 595.42
"40519", "145929", 50.5173, -126.6195, NaN, 582.31, NaN, 585.39, 579.4, 577.13
"40519", "150129", 50.5213, -126.633, NaN, 571.96, NaN, 575.02, 568.73, 566.5
"40519", "150330", 50.5253, -126.6465, NaN, 567.63, NaN, 570.72, 563.82, 561.61
"40519", "150531", 50.5293, -126.6601, NaN, 577.81, NaN, 580.76, 574.18, 571.92
"40519", "150732", 50.533, -126.6735, NaN, 592.93, NaN, 596.1, 589.62, 587.3
"40519", "150932", 50.5367, -126.6872, NaN, 596.71, NaN, 600.08, 593.92, 591.59
"40519", "151133", 50.5445, -126.6908, NaN, 597.14, NaN, 599.57, 592.55, 590.22
"40519", "151355", 50.556, -126.6867, NaN, 593.88, NaN, 597.04, 589.5, 587.18
"40519", "151555", 50.5658, -126.6866, NaN, 606.27, NaN, 609.92, 597.72, 595.37
"40519", "151756", 50.5747, -126.6925, NaN, 615.34, NaN, 618.61, 615.4, 612.98
"40519", "151957", 50.5828, -126.6995, NaN, 625.06, NaN, 628.91, 621.22, 618.77
"40519", "152158", 50.5884, -126.7103, NaN, 632.22, NaN, 636.21, 629.14, 626.66
"40519", "152358", 50.5944, -126.7218, NaN, 636.86, NaN, 640.31, 633.35, 630.85
"40519", "152559", 50.6004, -126.7333, NaN, 642.55, NaN, 646.16, 638.95, 636.43
"40519", "152800", 50.6066, -126.7449, NaN, 644.08, NaN, 647.74, 640.48, 637.96
"40519", "153000", 50.6129, -126.7561, NaN, 644.78, NaN, 648.26, 641.21, 638.68
"40519", "153201", 50.6191, -126.767, NaN, 645.62, NaN, 648.98, 641.92, 639.39
"40519", "153402", 50.6253, -126.7777, NaN, 645.57, NaN, 648.94, 644.1, 641.57
"40519", "153603", 50.6317, -126.7881, NaN, 614.07, NaN, 617.65, 611.03, 608.63
"40519", "153803", 50.6379, -126.7991, NaN, 595.0, NaN, 598.4, 592.26, 589.94
"40519", "154004", 50.6429, -126.8113, NaN, 589.57, NaN, 592.86, 587.6, 585.29
"40519", "154205", 50.6484, -126.8229, NaN, 568.91, NaN, 572.22, 566.2, 563.98
"40519", "154405", 50.6546, -126.8342, NaN, 527.88, NaN, 530.95, 525.76, 523.7
"40519", "154606", 50.6609, -126.8455, NaN, 497.47, NaN, 499.99, 495.29, 493.35
"40519", "154807", 50.6672, -126.8568, NaN, 467.9, NaN, 470.51, 466.3, 464.48
"40519", "155007", 50.6733, -126.868, NaN, 452.03, NaN, 454.5, 449.95, 448.2
"40519", "155208", 50.6794, -126.879, NaN, 440.6, NaN, 443.01, 439.08, 437.36
"40519", "155409", 50.6855, -126.8906, NaN, 450.45, NaN, 453.05, 447.68, 445.93
"40519", "155609", 50.6916, -126.9022, NaN, 464.09, NaN, 466.73, 461.16, 459.36
"40519", "155831", 50.6988, -126.9158, NaN, 481.68, NaN, 484.19, 478.62, 476.74
"40519", "160032", 50.7048, -126.9274, NaN, 506.06, NaN, 508.63, 502.67, 500.69
"40519", "160233", 50.7107, -126.939, NaN, 513.85, NaN, 516.46, 510.51, 508.51
"40519", "160425", 50.7162, -126.9497, 411.17, NaN, 413.42, NaN, NaN, NaN
"40519", "160546", 50.72, -126.9576, 411.45, NaN, 413.67, NaN, NaN, NaN
"40519", "160708", 50.7241, -126.9656, 410.66, NaN, 412.83, NaN, NaN, NaN
"160519", "235948", 50.7389, -126.999, NaN, 514.29, NaN, 508.27, 500.84, 498.93
"170519", "210", 50.732, -126.986, NaN, 497.88, NaN, 491.98, 485.85, 483.99
"170519", "411", 50.7263, -126.9745, NaN, 522.58, NaN, 516.48, 508.77, 506.82
"170519", "612", 50.7202, -126.9637, NaN, 555.14, NaN, 548.66, 541.38, 539.3
"170519", "812", 50.7143, -126.9525, NaN, 571.87, NaN, 565.25, 557.69, 555.56
"170519", "1013", 50.7086, -126.941, NaN, 583.67, NaN, 576.95, 569.61, 567.43
"170519", "1214", 50.7028, -126.9296, NaN, 590.15, NaN, 583.35, 575.09, 572.88
"170519", "1414", 50.6971, -126.9181, NaN, 598.39, NaN, 591.53, 584.61, 582.37
"170519", "1615", 50.6913, -126.9064, NaN, 603.86, NaN, 596.95, 588.5, 586.24
"170519", "1816", 50.6857, -126.8949, NaN, 621.09, NaN, 613.96, 606.47, 604.15
"170519", "2017", 50.6801, -126.8832, NaN, 596.64, NaN, 589.76, 582.79, 580.56
"170519", "2217", 50.6744, -126.8717, NaN, 567.24, NaN, 560.67, 554.23, 552.11
"170519", "2418", 50.6687, -126.8603, NaN, 536.08, NaN, 529.77, 523.45, 521.45
"170519", "2619", 50.663, -126.8492, NaN, 496.74, NaN, 490.84, 484.05, 482.2
"170519", "2819", 50.657, -126.8382, NaN, 509.58, NaN, 503.68, 497.9, 495.99
"170519", "3020", 50.6509, -126.8269, NaN, 514.1, NaN, 508.2, 501.25, 499.33
"170519", "3221", 50.645, -126.816, NaN, 504.07, NaN, 498.29, 490.79, 488.91
"170519", "3422", 50.6392, -126.805, NaN, 530.76, NaN, 524.67, 517.11, 515.13
"170519", "3622", 50.6339, -126.7934, NaN, 560.25, NaN, 553.88, 539.68, 537.6
"170519", "3823", 50.6283, -126.7822, NaN, 622.69, NaN, 615.59, 606.44, 604.11
"170519", "4024", 50.6223, -126.7707, NaN, 671.47, NaN, 663.83, 655.05, 652.53
"170519", "4225", 50.6165, -126.7596, NaN, 645.24, NaN, 637.97, 627.85, 625.43
"170519", "4425", 50.6105, -126.7489, NaN, 696.81, NaN, 688.97, 681.25, 678.63
"170519", "4626", 50.6042, -126.7387, NaN, 665.29, NaN, 657.8, 650.07, 647.57
"170519", "4848", 50.5968, -126.7262, NaN, 582.65, NaN, 576.05, 565.49, 563.31
"170519", "5049", 50.5909, -126.7152, NaN, 605.55, NaN, 598.64, 590.19, 587.91
"170519", "5249", 50.5856, -126.7041, NaN, 644.84, NaN, 637.59, 630.08, 627.66
"170519", "5450", 50.5793, -126.6958, NaN, 650.55, NaN, 642.97, 633.78, 631.34
"170519", "5651", 50.5713, -126.6915, NaN, 640.57, NaN, 633.31, 624.56, 622.15
"170519", "5851", 50.5637, -126.6871, NaN, 637.87, NaN, 630.73, 621.32, 618.92
"170519", "10044", 50.5563, -126.6871, NaN, NaN, NaN, NaN, NaN, NaN
"170519", "10235", 50.5484, -126.6909, NaN, NaN, NaN, NaN, NaN, NaN
"170519", "10426", 50.5402, -126.6901, NaN, NaN, NaN, NaN, NaN, NaN
"170519", "10617", 50.5354, -126.6793, NaN, NaN, NaN, NaN, NaN, NaN
"170519", "10809", 50.5317, -126.6669, 410.49, NaN, 405.87, NaN, NaN, NaN
"170519", "10930", 50.5289, -126.658, 409.71, NaN, 405.11, NaN, NaN, NaN
"170519", "11051", 50.5262, -126.6493, 410.2, NaN, 405.59, NaN, NaN, NaN
"170519", "11714", 50.5126, -126.6084, NaN, 637.79, NaN, 630.74, 622.95, 620.57
"170519", "11914", 50.5083, -126.5957, NaN, 639.52, NaN, 632.44, 622.94, 620.55
"170519", "12115", 50.5065, -126.5819, NaN, 630.28, NaN, 623.32, 616.2, 613.84
"170519", "12315", 50.5053, -126.5675, NaN, 662.17, NaN, 654.94, 645.34, 642.87
"170519", "12516", 50.5042, -126.5532, NaN, 595.51, NaN, 589.06, 581.61, 579.38
"170519", "12717", 50.5031, -126.5386, NaN, 585.38, NaN, 578.98, 571.59, 569.4
"170519", "12918", 50.5021, -126.524, NaN, 584.36, NaN, 577.95, 570.4, 568.22
"170519", "13118", 50.5012, -126.5095, NaN, 631.97, NaN, 624.9, 616.73, 614.37
"170519", "13340", 50.5, -126.4923, NaN, 668.66, NaN, 661.23, 651.33, 648.83
"180519", "145609", 50.5001, -126.5016, NaN, 748.89, NaN, 745.69, 734.69, 731.85
"180519", "145809", 50.5007, -126.5178, NaN, 743.93, NaN, 740.7, 730.1, 727.27
"180519", "150010", 50.501, -126.534, NaN, 748.39, NaN, 745.28, 733.84, 731.0
"180519", "150211", 50.5014, -126.5501, NaN, 713.75, NaN, 710.52, 701.81, 699.1
"180519", "150412", 50.5017, -126.5663, NaN, 726.51, NaN, 723.47, 713.64, 710.89
"180519", "150612", 50.5029, -126.5821, NaN, 734.34, NaN, 731.28, 719.99, 717.2
"180519", "150813", 50.5075, -126.5963, NaN, 727.96, NaN, 724.96, 714.55, 711.79
"180519", "151014", 50.5121, -126.6109, NaN, 718.29, NaN, 715.31, 704.72, 701.99
"180519", "151214", 50.5166, -126.6255, NaN, 712.61, NaN, 709.54, 698.81, 696.11
"180519", "151415", 50.5212, -126.6403, NaN, 714.39, NaN, 711.36, 700.6, 697.89
"180519", "151616", 50.526, -126.6551, NaN, 719.13, NaN, 716.08, 705.14, 702.41
"180519", "151816", 50.5313, -126.6691, NaN, 719.06, NaN, 715.94, 705.4, 702.67
"180519", "152017", 50.5389, -126.68, NaN, 693.06, NaN, 690.07, 680.62, 677.99
"180519", "152239", 50.5498, -126.6878, NaN, 720.2, NaN, 717.07, 707.26, 704.53
"180519", "152440", 50.5602, -126.6866, NaN, 709.0, NaN, 705.8, 696.41, 693.72
"180519", "152641", 50.571, -126.6905, NaN, 729.93, NaN, 727.02, 714.94, 712.17
"180519", "152841", 50.5812, -126.6996, NaN, 742.09, NaN, 739.09, 728.05, 725.23
"180519", "153042", 50.5897, -126.7113, NaN, 715.94, NaN, 712.96, 701.97, 699.24
"180519", "153243", 50.5966, -126.7238, NaN, 703.64, NaN, 700.73, 690.31, 687.63
"180519", "153444", 50.6029, -126.7363, NaN, 687.54, NaN, 684.8, 673.94, 671.32
"180519", "153644", 50.6095, -126.7488, NaN, 735.4, NaN, 732.42, 720.94, 718.14
"180519", "153844", 50.6168, -126.761, NaN, 759.13, NaN, 756.05, 744.44, 741.54
"180519", "154045", 50.6242, -126.7728, NaN, 728.52, NaN, 725.36, 714.13, 711.36
"180519", "154246", 50.6311, -126.7844, NaN, 682.72, NaN, 679.8, 669.52, 666.92
"180519", "154447", 50.6382, -126.7949, NaN, 690.02, NaN, 687.14, 677.32, 674.69
"180519", "154647", 50.6443, -126.8072, NaN, 743.4, NaN, 740.32, 728.91, 726.08
"180519", "154848", 50.6494, -126.8206, NaN, 759.12, NaN, 755.89, 742.08, 739.19
"180519", "155049", 50.6549, -126.8325, NaN, 732.45, NaN, 729.36, 719.04, 716.24
"180519", "155249", 50.6603, -126.8443, NaN, 714.26, NaN, 711.19, 703.29, 700.56
"180519", "155450", 50.6659, -126.8553, NaN, 713.74, NaN, 710.67, 701.42, 698.7
"180519", "155651", 50.6719, -126.8665, NaN, 715.59, NaN, 712.52, 703.0, 700.28
"180519", "155852", 50.678, -126.8775, NaN, 691.09, NaN, 688.1, 678.07, 675.44
"180519", "160052", 50.6841, -126.8883, NaN, 660.64, NaN, 657.81, 648.26, 645.75
"180519", "160253", 50.6904, -126.899, NaN, 656.51, NaN, 653.73, 643.92, 641.42
"180519", "160454", 50.6965, -126.9096, NaN, 634.51, NaN, 631.88, 622.38, 619.97
"180519", "160716", 50.7037, -126.9223, NaN, 653.63, NaN, 650.82, 642.57, 640.08
"180519", "160916", 50.7099, -126.9329, NaN, 643.0, NaN, 640.21, 631.47, 629.02
"180519", "161117", 50.7161, -126.9438, NaN, 657.56, NaN, 654.71, 645.05, 642.55
"180519", "161318", 50.7221, -126.9547, NaN, 623.15, NaN, 620.34, 610.64, 608.28
"180519", "161518", 50.7279, -126.9656, NaN, 645.31, NaN, 642.38, 632.94, 630.49
"180519", "161719", 50.7338, -126.9767, NaN, 694.93, NaN, 691.86, 680.52, 677.88
"180519", "161920", 50.7398, -126.9877, NaN, 720.7, NaN, 717.51, 706.37, 703.63
"180519", "162121", 50.7459, -126.9988, NaN, 730.91, NaN, 727.7, 718.19, 715.41
"230519", "235834", 50.745, -126.9898, NaN, 736.96, NaN, 739.4, 728.63, 725.79
"240519", "34", 50.7395, -126.9777, NaN, 736.8, NaN, 739.11, 725.64, 722.81
"240519", "235", 50.7339, -126.9655, NaN, 737.58, NaN, 739.6, 728.92, 726.09
"240519", "436", 50.7284, -126.9534, NaN, 713.84, NaN, 716.05, 704.06, 701.33
"240519", "637", 50.7229, -126.9415, NaN, 716.89, NaN, 719.14, 707.75, 705.0
"240519", "837", 50.7169, -126.9301, NaN, 730.46, NaN, 732.79, 721.5, 718.71
"240519", "1037", 50.7105, -126.9191, NaN, 730.63, NaN, 732.84, 721.6, 718.81
"240519", "1238", 50.7042, -126.9081, NaN, 724.02, NaN, 726.35, 715.03, 712.26
"240519", "1439", 50.6979, -126.8967, NaN, 714.17, NaN, 716.34, 704.8, 702.07
"240519", "1640", 50.6915, -126.8853, NaN, 697.83, NaN, 699.85, 689.62, 686.95
"240519", "1840", 50.685, -126.874, NaN, 690.9, NaN, 693.02, 682.72, 680.07
"240519", "2041", 50.6786, -126.8626, NaN, 674.17, NaN, 676.15, 665.76, 663.19
"240519", "2233", 50.6725, -126.8519, NaN, NaN, NaN, NaN, NaN, NaN
"240519", "2425", 50.6659, -126.8417, NaN, NaN, NaN, NaN, NaN, NaN
"240519", "2616", 50.6593, -126.8316, NaN, NaN, NaN, NaN, NaN, NaN
"240519", "2807", 50.6526, -126.8216, NaN, NaN, NaN, NaN, NaN, NaN
"240519", "2958", 50.6458, -126.8118, 415.82, NaN, 417.0, NaN, NaN, NaN
"240519", "3119", 50.641, -126.8045, 415.51, NaN, 416.68, NaN, NaN, NaN
"240519", "3241", 50.6362, -126.7971, 413.65, NaN, 414.84, NaN, NaN, NaN
"240519", "3904", 50.6154, -126.7613, NaN, 742.86, NaN, 745.11, 732.83, 729.97
"240519", "4125", 50.6079, -126.7475, NaN, 798.96, NaN, 801.37, 786.23, 783.16
"240519", "4326", 50.602, -126.7355, NaN, 825.06, NaN, 827.55, 815.03, 811.85
"240519", "4526", 50.5957, -126.7239, NaN, 826.59, NaN, 829.04, 815.76, 812.58
"240519", "4727", 50.5893, -126.7124, NaN, 826.6, NaN, 829.0, 815.2, 812.02
"240519", "4928", 50.5827, -126.7008, NaN, 828.79, NaN, 831.15, 816.33, 813.14
"240519", "5129", 50.5742, -126.6924, NaN, 829.74, NaN, 831.92, 820.7, 817.51
"240519", "5329", 50.5637, -126.687, NaN, 823.3, NaN, 825.48, 810.95, 807.79
"240519", "5530", 50.5521, -126.6863, NaN, 817.72, NaN, 818.83, 805.04, 801.9
"240519", "5731", 50.5423, -126.6814, NaN, 807.09, NaN, 808.86, 802.3, 799.17
"240519", "5931", 50.5354, -126.6711, NaN, 758.12, NaN, 759.83, 744.83, 741.92
"240519", "10132", 50.5312, -126.6576, NaN, 782.7, NaN, 784.41, 773.22, 770.21
"240519", "10333", 50.5268, -126.6446, NaN, 759.26, NaN, 760.98, 749.8, 746.89
"240519", "10534", 50.5222, -126.6313, NaN, 786.68, NaN, 788.58, 777.57, 774.55
"240519", "10734", 50.5174, -126.6179, NaN, 795.61, NaN, 797.68, 785.22, 782.17
"240519", "10936", 50.5127, -126.6044, NaN, 798.65, NaN, 800.74, 786.84, 783.79
"240519", "11136", 50.508, -126.5909, NaN, 803.14, NaN, 805.24, 793.81, 790.73
"240519", "11336", 50.5037, -126.5772, NaN, 806.37, NaN, 808.44, 794.88, 791.8
"240519", "11537", 50.5025, -126.562, NaN, 809.62, NaN, 811.61, 796.26, 793.17
"240519", "11738", 50.5018, -126.5468, NaN, 808.78, NaN, 810.71, 799.04, 795.95
"240519", "11939", 50.5012, -126.5314, NaN, 801.82, NaN, 803.68, 790.6, 787.54
"240519", "12139", 50.5004, -126.5161, NaN, 800.16, NaN, 802.0, 789.8, 786.74
"60619", "224055", 50.7372, -126.9926, NaN, 732.94, NaN, 732.69, 710.73, 707.98
"60619", "224256", 50.7325, -126.9823, NaN, 764.62, NaN, 764.36, 747.94, 745.05
"60619", "224518", 50.7266, -126.9708, NaN, 771.95, NaN, 771.72, 749.42, 746.53
"60619", "224719", 50.7216, -126.9611, NaN, 748.6, NaN, 748.4, 730.52, 727.7
"60619", "224919", 50.7165, -126.9513, NaN, 732.28, NaN, 732.05, 717.73, 714.97
"60619", "225120", 50.7115, -126.9415, NaN, 696.28, NaN, 696.07, 677.89, 675.28
"60619", "225321", 50.7065, -126.9318, NaN, 661.57, NaN, 661.38, 645.22, 642.73
"60619", "225521", 50.7012, -126.9222, NaN, 630.37, NaN, 630.19, 615.28, 612.91
"60619", "225722", 50.6961, -126.9126, NaN, 606.06, NaN, 605.88, 592.08, 589.8
